data,ano,mes,dia,produto,unidade,categoria,preco_medio,preco_minimo,preco_maximo,num_cotacoes,arquivo
2019-07-30,2019,7,30,Arroz em casca tipo 1,sc 60 Kg,Grãos,62.75,60.0,71.0,4,
2019-07-30,2019,7,30,Boi em pé,arroba,Pecuária,150.18,145.0,152.0,19,
2019-07-30,2019,7,30,Café beneficiado,sc 60 Kg,Café,372.94,360.0,385.0,8,
2019-07-30,2019,7,30,Café em coco,kg renda,Café,6.01,5.67,6.65,10,
2019-07-30,2019,7,30,Erva-mate folha em barranco,arroba,Florestal,16.9,15.0,18.0,5,
2019-07-30,2019,7,30,Feijão carioca tipo 1,sc 60 Kg,Grãos,121.25,100.0,140.0,8,
2019-07-30,2019,7,30,Feijão preto tipo 1,sc 60 Kg,Grãos,112.3,90.0,120.0,10,
2019-07-30,2019,7,30,Mandioca industrial,tonelada,Mandioca,315.13,307.4,319.0,3,
2019-07-30,2019,7,30,Milho amarelo tipo 1,sc 60 Kg,Grãos,29.27,28.0,31.0,19,
2019-07-30,2019,7,30,Soja industrial tipo 1,sc 60 Kg,Grãos,67.43,66.5,71.0,19,
2019-07-30,2019,7,30,Suíno vivo,kg,Pecuária,4.69,3.7,5.1,14,
2019-07-30,2019,7,30,Trigo pão,sc 60 Kg,Grãos,46.4,43.0,47.5,17,
2019-07-30,2019,7,30,Vaca em pé,arroba,Pecuária,135.63,125.0,145.0,19,
2019-07-31,2019,7,31,Arroz em casca tipo 1,sc 60 Kg,Grãos,62.75,60.0,71.0,4,
2019-07-31,2019,7,31,Boi em pé,arroba,Pecuária,150.08,145.0,152.0,19,
2019-07-31,2019,7,31,Café beneficiado,sc 60 Kg,Café,372.94,360.0,385.0,8,
2019-07-31,2019,7,31,Café em coco,kg renda,Café,6.13,5.84,6.8,10,
2019-07-31,2019,7,31,Erva-mate folha em barranco,arroba,Florestal,16.9,15.0,18.0,5,
2019-07-31,2019,7,31,Feijão carioca tipo 1,sc 60 Kg,Grãos,123.75,100.0,155.0,8,
2019-07-31,2019,7,31,Feijão preto tipo 1,sc 60 Kg,Grãos,112.3,90.0,120.0,10,
2019-07-31,2019,7,31,Mandioca industrial,tonelada,Mandioca,315.13,307.4,319.0,3,
2019-07-31,2019,7,31,Milho amarelo tipo 1,sc 60 Kg,Grãos,29.43,28.2,31.0,19,
2019-07-31,2019,7,31,Soja industrial tipo 1,sc 60 Kg,Grãos,67.48,66.5,71.0,19,
2019-07-31,2019,7,31,Suíno vivo,kg,Pecuária,4.6,3.7,5.1,14,
2019-07-31,2019,7,31,Trigo pão,sc 60 Kg,Grãos,46.31,43.0,47.5,17,
2019-07-31,2019,7,31,Vaca em pé,arroba,Pecuária,135.63,125.0,145.0,19,
2019-08-01,2019,8,1,Arroz em casca tipo 1,sc 60 Kg,Grãos,62.75,60.0,71.0,4,
2019-08-01,2019,8,1,Boi em pé,arroba,Pecuária,150.11,145.0,152.0,19,
2019-08-01,2019,8,1,Café beneficiado,sc 60 Kg,Café,373.38,360.0,385.0,8,
2019-08-01,2019,8,1,Café em coco,kg renda,Café,6.12,5.84,6.8,10,
2019-08-01,2019,8,1,Erva-mate folha em barranco,arroba,Florestal,16.9,15.0,18.0,5,
2019-08-01,2019,8,1,Feijão carioca tipo 1,sc 60 Kg,Grãos,126.25,100.0,155.0,8,
2019-08-01,2019,8,1,Feijão preto tipo 1,sc 60 Kg,Grãos,114.3,90.0,130.0,10,
2019-08-01,2019,8,1,Mandioca industrial,tonelada,Mandioca,319.0,307.4,330.6,4,
2019-08-01,2019,8,1,Milho amarelo tipo 1,sc 60 Kg,Grãos,29.44,28.5,31.0,19,
2019-08-01,2019,8,1,Soja industrial tipo 1,sc 60 Kg,Grãos,66.91,66.0,70.0,19,
2019-08-01,2019,8,1,Suíno vivo,kg,Pecuária,4.55,3.7,5.1,14,
2019-08-01,2019,8,1,Trigo pão,sc 60 Kg,Grãos,46.38,43.0,48.0,17,
2019-08-01,2019,8,1,Vaca em pé,arroba,Pecuária,135.58,125.0,145.0,19,
2019-08-02,2019,8,2,Arroz em casca tipo 1,sc 60 Kg,Grãos,62.75,60.0,71.0,4,
2019-08-02,2019,8,2,Boi em pé,arroba,Pecuária,150.11,145.0,152.0,19,
2019-08-02,2019,8,2,Café beneficiado,sc 60 Kg,Café,374.06,361.8,385.0,8,
2019-08-02,2019,8,2,Café em coco,kg renda,Café,6.13,5.89,6.8,10,
2019-08-02,2019,8,2,Erva-mate folha em barranco,arroba,Florestal,16.9,15.0,18.0,5,
2019-08-02,2019,8,2,Feijão carioca tipo 1,sc 60 Kg,Grãos,126.25,100.0,155.0,8,
2019-08-02,2019,8,2,Feijão preto tipo 1,sc 60 Kg,Grãos,113.3,90.0,120.0,10,
2019-08-02,2019,8,2,Mandioca industrial,tonelada,Mandioca,319.0,307.4,330.6,4,
2019-08-02,2019,8,2,Milho amarelo tipo 1,sc 60 Kg,Grãos,29.44,28.5,31.0,19,
2019-08-02,2019,8,2,Soja industrial tipo 1,sc 60 Kg,Grãos,67.22,66.5,70.0,19,
2019-08-02,2019,8,2,Suíno vivo,kg,Pecuária,4.57,3.7,5.1,14,
2019-08-02,2019,8,2,Trigo pão,sc 60 Kg,Grãos,46.43,43.0,48.0,17,
2019-08-02,2019,8,2,Vaca em pé,arroba,Pecuária,135.58,125.0,145.0,19,
2019-08-05,2019,8,5,Arroz em casca tipo 1,sc 60 Kg,Grãos,62.75,60.0,71.0,4,
2019-08-05,2019,8,5,Boi em pé,arroba,Pecuária,150.11,145.0,152.0,18,
2019-08-05,2019,8,5,Café beneficiado,sc 60 Kg,Café,372.75,360.0,385.0,8,
2019-08-05,2019,8,5,Café em coco,kg renda,Café,6.11,5.84,6.8,10,
2019-08-05,2019,8,5,Erva-mate folha em barranco,arroba,Florestal,16.9,15.0,18.0,5,
2019-08-05,2019,8,5,Feijão carioca tipo 1,sc 60 Kg,Grãos,126.25,100.0,155.0,8,
2019-08-05,2019,8,5,Feijão preto tipo 1,sc 60 Kg,Grãos,113.3,100.0,120.0,10,
2019-08-05,2019,8,5,Mandioca industrial,tonelada,Mandioca,315.13,307.4,319.0,3,
2019-08-05,2019,8,5,Milho amarelo tipo 1,sc 60 Kg,Grãos,29.49,28.5,31.0,19,
2019-08-05,2019,8,5,Soja industrial tipo 1,sc 60 Kg,Grãos,68.01,67.0,70.0,19,
2019-08-05,2019,8,5,Suíno vivo,kg,Pecuária,4.54,3.7,5.0,14,
2019-08-05,2019,8,5,Trigo pão,sc 60 Kg,Grãos,46.4,43.0,48.0,17,
2019-08-05,2019,8,5,Vaca em pé,arroba,Pecuária,135.61,125.0,145.0,18,
2019-08-06,2019,8,6,Arroz em casca tipo 1,sc 60 Kg,Grãos,64.33,60.0,71.0,3,
2019-08-06,2019,8,6,Boi em pé,arroba,Pecuária,150.17,145.0,152.0,18,
2019-08-06,2019,8,6,Café beneficiado,sc 60 Kg,Café,371.69,360.0,385.0,7,
2019-08-06,2019,8,6,Café em coco,kg renda,Café,6.05,5.85,6.65,9,
2019-08-06,2019,8,6,Erva-mate folha em barranco,arroba,Florestal,16.9,15.0,18.0,5,
2019-08-06,2019,8,6,Feijão carioca tipo 1,sc 60 Kg,Grãos,126.25,110.0,165.0,8,
2019-08-06,2019,8,6,Feijão preto tipo 1,sc 60 Kg,Grãos,114.78,110.0,120.0,9,
2019-08-06,2019,8,6,Mandioca industrial,tonelada,Mandioca,320.93,319.0,324.8,3,
2019-08-06,2019,8,6,Milho amarelo tipo 1,sc 60 Kg,Grãos,29.77,28.9,31.0,18,
2019-08-06,2019,8,6,Soja industrial tipo 1,sc 60 Kg,Grãos,70.07,67.5,71.5,18,
2019-08-06,2019,8,6,Suíno vivo,kg,Pecuária,4.5,3.7,5.0,13,
2019-08-06,2019,8,6,Trigo pão,sc 60 Kg,Grãos,46.23,43.0,48.0,16,
2019-08-06,2019,8,6,Vaca em pé,arroba,Pecuária,136.17,130.0,145.0,18,
2019-08-07,2019,8,7,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-07,2019,8,7,Boi em pé,arroba,Pecuária,150.26,145.0,152.0,19,
2019-08-07,2019,8,7,Café beneficiado,sc 60 Kg,Café,372.5,360.0,385.0,8,
2019-08-07,2019,8,7,Café em coco,kg renda,Café,6.04,5.85,6.65,10,
2019-08-07,2019,8,7,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-07,2019,8,7,Feijão carioca tipo 1,sc 60 Kg,Grãos,128.12,100.0,165.0,8,
2019-08-07,2019,8,7,Feijão preto tipo 1,sc 60 Kg,Grãos,116.0,110.0,120.0,10,
2019-08-07,2019,8,7,Mandioca industrial,tonelada,Mandioca,319.0,313.2,324.8,4,
2019-08-07,2019,8,7,Milho amarelo tipo 1,sc 60 Kg,Grãos,29.81,29.0,31.0,19,
2019-08-07,2019,8,7,Soja industrial tipo 1,sc 60 Kg,Grãos,70.35,70.0,72.0,19,
2019-08-07,2019,8,7,Suíno vivo,kg,Pecuária,4.45,3.7,5.0,14,
2019-08-07,2019,8,7,Trigo pão,sc 60 Kg,Grãos,46.43,43.0,48.0,17,
2019-08-07,2019,8,7,Vaca em pé,arroba,Pecuária,135.53,125.0,145.0,19,
2019-08-08,2019,8,8,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-08,2019,8,8,Boi em pé,arroba,Pecuária,150.26,145.0,152.0,19,
2019-08-08,2019,8,8,Café beneficiado,sc 60 Kg,Café,372.38,360.0,385.0,8,
2019-08-08,2019,8,8,Café em coco,kg renda,Café,6.04,5.85,6.65,10,
2019-08-08,2019,8,8,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-08,2019,8,8,Feijão carioca tipo 1,sc 60 Kg,Grãos,128.12,100.0,165.0,8,
2019-08-08,2019,8,8,Feijão preto tipo 1,sc 60 Kg,Grãos,116.0,110.0,120.0,10,
2019-08-08,2019,8,8,Mandioca industrial,tonelada,Mandioca,320.45,313.2,330.6,4,
2019-08-08,2019,8,8,Milho amarelo tipo 1,sc 60 Kg,Grãos,29.83,29.0,31.0,19,
2019-08-08,2019,8,8,Soja industrial tipo 1,sc 60 Kg,Grãos,70.85,70.0,72.0,19,
2019-08-08,2019,8,8,Suíno vivo,kg,Pecuária,4.38,3.7,5.03,14,
2019-08-08,2019,8,8,Trigo pão,sc 60 Kg,Grãos,46.44,43.0,48.0,17,
2019-08-08,2019,8,8,Vaca em pé,arroba,Pecuária,135.58,125.0,145.0,19,
2019-08-09,2019,8,9,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-09,2019,8,9,Boi em pé,arroba,Pecuária,150.53,145.0,155.0,19,
2019-08-09,2019,8,9,Café beneficiado,sc 60 Kg,Café,372.38,360.0,385.0,8,
2019-08-09,2019,8,9,Café em coco,kg renda,Café,6.04,5.85,6.65,10,
2019-08-09,2019,8,9,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-09,2019,8,9,Feijão carioca tipo 1,sc 60 Kg,Grãos,130.62,100.0,165.0,8,
2019-08-09,2019,8,9,Feijão preto tipo 1,sc 60 Kg,Grãos,117.0,110.0,130.0,10,
2019-08-09,2019,8,9,Mandioca industrial,tonelada,Mandioca,320.45,313.2,330.6,4,
2019-08-09,2019,8,9,Milho amarelo tipo 1,sc 60 Kg,Grãos,29.86,29.0,31.0,19,
2019-08-09,2019,8,9,Soja industrial tipo 1,sc 60 Kg,Grãos,70.98,70.0,72.0,19,
2019-08-09,2019,8,9,Suíno vivo,kg,Pecuária,4.34,3.6,5.03,14,
2019-08-09,2019,8,9,Trigo pão,sc 60 Kg,Grãos,46.44,43.0,48.0,17,
2019-08-09,2019,8,9,Vaca em pé,arroba,Pecuária,135.58,125.0,145.0,19,
2019-08-12,2019,8,12,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-12,2019,8,12,Boi em pé,arroba,Pecuária,150.56,145.0,155.0,18,
2019-08-12,2019,8,12,Café beneficiado,sc 60 Kg,Café,372.38,360.0,385.0,8,
2019-08-12,2019,8,12,Café em coco,kg renda,Café,6.03,5.85,6.65,10,
2019-08-12,2019,8,12,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-12,2019,8,12,Feijão carioca tipo 1,sc 60 Kg,Grãos,130.62,100.0,165.0,8,
2019-08-12,2019,8,12,Feijão preto tipo 1,sc 60 Kg,Grãos,116.67,110.0,130.0,9,
2019-08-12,2019,8,12,Mandioca industrial,tonelada,Mandioca,319.0,319.0,319.0,2,
2019-08-12,2019,8,12,Milho amarelo tipo 1,sc 60 Kg,Grãos,29.83,29.0,31.0,19,
2019-08-12,2019,8,12,Soja industrial tipo 1,sc 60 Kg,Grãos,71.43,70.5,72.5,19,
2019-08-12,2019,8,12,Suíno vivo,kg,Pecuária,4.32,3.6,5.0,14,
2019-08-12,2019,8,12,Trigo pão,sc 60 Kg,Grãos,46.41,43.0,48.0,17,
2019-08-12,2019,8,12,Vaca em pé,arroba,Pecuária,135.56,125.0,145.0,18,
2019-08-13,2019,8,13,Arroz em casca tipo 1,sc 60 Kg,Grãos,64.33,60.0,71.0,3,
2019-08-13,2019,8,13,Boi em pé,arroba,Pecuária,150.53,145.0,155.0,19,
2019-08-13,2019,8,13,Café beneficiado,sc 60 Kg,Café,369.04,350.0,385.0,7,
2019-08-13,2019,8,13,Café em coco,kg renda,Café,6.04,5.83,6.65,9,
2019-08-13,2019,8,13,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-13,2019,8,13,Feijão carioca tipo 1,sc 60 Kg,Grãos,130.62,100.0,165.0,8,
2019-08-13,2019,8,13,Feijão preto tipo 1,sc 60 Kg,Grãos,117.56,110.0,130.0,9,
2019-08-13,2019,8,13,Mandioca industrial,tonelada,Mandioca,319.0,319.0,319.0,2,
2019-08-13,2019,8,13,Milho amarelo tipo 1,sc 60 Kg,Grãos,28.65,27.5,31.0,19,
2019-08-13,2019,8,13,Soja industrial tipo 1,sc 60 Kg,Grãos,71.99,71.5,74.0,19,
2019-08-13,2019,8,13,Suíno vivo,kg,Pecuária,4.24,3.6,5.0,14,
2019-08-13,2019,8,13,Trigo pão,sc 60 Kg,Grãos,46.56,43.0,48.0,17,
2019-08-13,2019,8,13,Vaca em pé,arroba,Pecuária,135.42,125.0,145.0,19,
2019-08-14,2019,8,14,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-14,2019,8,14,Boi em pé,arroba,Pecuária,150.53,145.0,155.0,19,
2019-08-14,2019,8,14,Café beneficiado,sc 60 Kg,Café,369.56,350.0,385.0,8,
2019-08-14,2019,8,14,Café em coco,kg renda,Café,6.03,5.83,6.65,10,
2019-08-14,2019,8,14,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-14,2019,8,14,Feijão carioca tipo 1,sc 60 Kg,Grãos,130.62,100.0,165.0,8,
2019-08-14,2019,8,14,Feijão preto tipo 1,sc 60 Kg,Grãos,117.56,110.0,130.0,9,
2019-08-14,2019,8,14,Mandioca industrial,tonelada,Mandioca,319.0,319.0,319.0,2,
2019-08-14,2019,8,14,Milho amarelo tipo 1,sc 60 Kg,Grãos,28.04,27.0,31.0,19,
2019-08-14,2019,8,14,Soja industrial tipo 1,sc 60 Kg,Grãos,71.67,71.0,74.0,19,
2019-08-14,2019,8,14,Suíno vivo,kg,Pecuária,4.24,3.6,5.0,14,
2019-08-14,2019,8,14,Trigo pão,sc 60 Kg,Grãos,46.71,43.0,48.0,17,
2019-08-14,2019,8,14,Vaca em pé,arroba,Pecuária,135.63,127.0,145.0,19,
2019-08-15,2019,8,15,Arroz em casca tipo 1,sc 60 Kg,Grãos,65.5,60.0,71.0,2,
2019-08-15,2019,8,15,Boi em pé,arroba,Pecuária,150.2,145.0,152.0,15,
2019-08-15,2019,8,15,Café beneficiado,sc 60 Kg,Café,371.56,361.8,385.0,5,
2019-08-15,2019,8,15,Café em coco,kg renda,Café,6.07,5.83,6.65,7,
2019-08-15,2019,8,15,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-15,2019,8,15,Feijão carioca tipo 1,sc 60 Kg,Grãos,123.33,100.0,160.0,6,
2019-08-15,2019,8,15,Feijão preto tipo 1,sc 60 Kg,Grãos,116.62,110.0,130.0,8,
2019-08-15,2019,8,15,Mandioca industrial,tonelada,Mandioca,316.1,313.2,319.0,2,
2019-08-15,2019,8,15,Milho amarelo tipo 1,sc 60 Kg,Grãos,27.99,26.5,31.0,15,
2019-08-15,2019,8,15,Soja industrial tipo 1,sc 60 Kg,Grãos,72.63,72.0,74.0,15,
2019-08-15,2019,8,15,Suíno vivo,kg,Pecuária,4.26,3.7,5.0,10,
2019-08-15,2019,8,15,Trigo pão,sc 60 Kg,Grãos,46.71,43.0,48.0,14,
2019-08-15,2019,8,15,Vaca em pé,arroba,Pecuária,135.4,127.0,145.0,15,
2019-08-16,2019,8,16,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-16,2019,8,16,Boi em pé,arroba,Pecuária,150.63,145.0,155.0,19,
2019-08-16,2019,8,16,Café beneficiado,sc 60 Kg,Café,369.38,350.0,385.0,8,
2019-08-16,2019,8,16,Café em coco,kg renda,Café,6.03,5.83,6.65,10,
2019-08-16,2019,8,16,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-16,2019,8,16,Feijão carioca tipo 1,sc 60 Kg,Grãos,132.5,100.0,165.0,8,
2019-08-16,2019,8,16,Feijão preto tipo 1,sc 60 Kg,Grãos,116.11,110.0,120.0,9,
2019-08-16,2019,8,16,Mandioca industrial,tonelada,Mandioca,321.9,313.2,336.4,4,
2019-08-16,2019,8,16,Milho amarelo tipo 1,sc 60 Kg,Grãos,27.62,26.5,30.0,19,
2019-08-16,2019,8,16,Soja industrial tipo 1,sc 60 Kg,Grãos,72.14,71.0,74.0,19,
2019-08-16,2019,8,16,Suíno vivo,kg,Pecuária,4.16,3.6,4.6,14,
2019-08-16,2019,8,16,Trigo pão,sc 60 Kg,Grãos,46.71,43.0,48.0,17,
2019-08-16,2019,8,16,Vaca em pé,arroba,Pecuária,135.68,127.0,145.0,19,
2019-08-19,2019,8,19,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-19,2019,8,19,Boi em pé,arroba,Pecuária,150.64,145.0,155.0,18,
2019-08-19,2019,8,19,Café beneficiado,sc 60 Kg,Café,369.38,350.0,385.0,8,
2019-08-19,2019,8,19,Café em coco,kg renda,Café,6.03,5.83,6.65,10,
2019-08-19,2019,8,19,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-19,2019,8,19,Feijão carioca tipo 1,sc 60 Kg,Grãos,133.12,100.0,165.0,8,
2019-08-19,2019,8,19,Feijão preto tipo 1,sc 60 Kg,Grãos,113.89,100.0,120.0,9,
2019-08-19,2019,8,19,Mandioca industrial,tonelada,Mandioca,317.07,313.2,319.0,3,
2019-08-19,2019,8,19,Milho amarelo tipo 1,sc 60 Kg,Grãos,27.54,26.5,30.0,19,
2019-08-19,2019,8,19,Soja industrial tipo 1,sc 60 Kg,Grãos,72.25,71.5,74.0,19,
2019-08-19,2019,8,19,Suíno vivo,kg,Pecuária,4.16,3.6,4.6,14,
2019-08-19,2019,8,19,Trigo pão,sc 60 Kg,Grãos,46.71,43.0,48.0,17,
2019-08-19,2019,8,19,Vaca em pé,arroba,Pecuária,135.64,127.0,145.0,18,
2019-08-20,2019,8,20,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-20,2019,8,20,Boi em pé,arroba,Pecuária,150.61,145.0,155.0,19,
2019-08-20,2019,8,20,Café beneficiado,sc 60 Kg,Café,367.38,345.0,385.0,8,
2019-08-20,2019,8,20,Café em coco,kg renda,Café,5.96,5.65,6.65,10,
2019-08-20,2019,8,20,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-20,2019,8,20,Feijão carioca tipo 1,sc 60 Kg,Grãos,132.5,100.0,160.0,8,
2019-08-20,2019,8,20,Feijão preto tipo 1,sc 60 Kg,Grãos,113.89,100.0,120.0,9,
2019-08-20,2019,8,20,Mandioca industrial,tonelada,Mandioca,311.13,307.0,313.2,3,
2019-08-20,2019,8,20,Milho amarelo tipo 1,sc 60 Kg,Grãos,27.41,26.5,30.0,19,
2019-08-20,2019,8,20,Soja industrial tipo 1,sc 60 Kg,Grãos,73.35,71.5,75.0,19,
2019-08-20,2019,8,20,Suíno vivo,kg,Pecuária,4.16,3.6,4.6,14,
2019-08-20,2019,8,20,Trigo pão,sc 60 Kg,Grãos,46.53,43.0,48.0,17,
2019-08-20,2019,8,20,Vaca em pé,arroba,Pecuária,135.76,127.0,145.0,19,
2019-08-21,2019,8,21,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-21,2019,8,21,Boi em pé,arroba,Pecuária,150.34,145.0,152.0,19,
2019-08-21,2019,8,21,Café beneficiado,sc 60 Kg,Café,366.75,345.0,385.0,8,
2019-08-21,2019,8,21,Café em coco,kg renda,Café,5.95,5.65,6.65,10,
2019-08-21,2019,8,21,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-21,2019,8,21,Feijão carioca tipo 1,sc 60 Kg,Grãos,131.25,100.0,160.0,8,
2019-08-21,2019,8,21,Feijão preto tipo 1,sc 60 Kg,Grãos,113.89,100.0,120.0,9,
2019-08-21,2019,8,21,Mandioca industrial,tonelada,Mandioca,316.0,307.0,330.6,4,
2019-08-21,2019,8,21,Milho amarelo tipo 1,sc 60 Kg,Grãos,27.46,26.5,30.0,19,
2019-08-21,2019,8,21,Soja industrial tipo 1,sc 60 Kg,Grãos,73.51,73.0,76.0,19,
2019-08-21,2019,8,21,Suíno vivo,kg,Pecuária,4.14,3.6,4.5,14,
2019-08-21,2019,8,21,Trigo pão,sc 60 Kg,Grãos,46.47,43.0,48.0,17,
2019-08-21,2019,8,21,Vaca em pé,arroba,Pecuária,135.39,130.0,142.0,19,
2019-08-22,2019,8,22,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-22,2019,8,22,Boi em pé,arroba,Pecuária,150.32,145.0,152.0,19,
2019-08-22,2019,8,22,Café beneficiado,sc 60 Kg,Café,366.75,345.0,385.0,8,
2019-08-22,2019,8,22,Café em coco,kg renda,Café,5.96,5.65,6.65,10,
2019-08-22,2019,8,22,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-22,2019,8,22,Feijão carioca tipo 1,sc 60 Kg,Grãos,130.0,100.0,160.0,8,
2019-08-22,2019,8,22,Feijão preto tipo 1,sc 60 Kg,Grãos,113.22,100.0,120.0,9,
2019-08-22,2019,8,22,Mandioca industrial,tonelada,Mandioca,316.0,307.0,330.6,4,
2019-08-22,2019,8,22,Milho amarelo tipo 1,sc 60 Kg,Grãos,27.44,26.5,30.0,19,
2019-08-22,2019,8,22,Soja industrial tipo 1,sc 60 Kg,Grãos,73.96,73.0,76.0,19,
2019-08-22,2019,8,22,Suíno vivo,kg,Pecuária,4.14,3.6,4.5,14,
2019-08-22,2019,8,22,Trigo pão,sc 60 Kg,Grãos,46.47,43.0,48.0,17,
2019-08-22,2019,8,22,Vaca em pé,arroba,Pecuária,135.32,130.0,142.0,19,
2019-08-23,2019,8,23,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-23,2019,8,23,Boi em pé,arroba,Pecuária,150.37,145.0,152.0,19,
2019-08-23,2019,8,23,Café beneficiado,sc 60 Kg,Café,365.62,345.0,385.0,8,
2019-08-23,2019,8,23,Café em coco,kg renda,Café,5.95,5.65,6.65,10,
2019-08-23,2019,8,23,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-23,2019,8,23,Feijão carioca tipo 1,sc 60 Kg,Grãos,130.0,100.0,160.0,8,
2019-08-23,2019,8,23,Feijão preto tipo 1,sc 60 Kg,Grãos,113.22,100.0,120.0,9,
2019-08-23,2019,8,23,Mandioca industrial,tonelada,Mandioca,316.0,307.0,330.6,4,
2019-08-23,2019,8,23,Milho amarelo tipo 1,sc 60 Kg,Grãos,27.67,26.5,30.0,19,
2019-08-23,2019,8,23,Soja industrial tipo 1,sc 60 Kg,Grãos,74.48,74.0,76.0,19,
2019-08-23,2019,8,23,Suíno vivo,kg,Pecuária,4.12,3.6,4.5,14,
2019-08-23,2019,8,23,Trigo pão,sc 60 Kg,Grãos,46.47,43.0,48.0,17,
2019-08-23,2019,8,23,Vaca em pé,arroba,Pecuária,135.34,130.0,142.0,19,
2019-08-26,2019,8,26,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-26,2019,8,26,Boi em pé,arroba,Pecuária,150.5,145.0,152.0,18,
2019-08-26,2019,8,26,Café beneficiado,sc 60 Kg,Café,367.69,345.0,385.0,8,
2019-08-26,2019,8,26,Café em coco,kg renda,Café,5.98,5.65,6.65,10,
2019-08-26,2019,8,26,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-26,2019,8,26,Feijão carioca tipo 1,sc 60 Kg,Grãos,130.0,100.0,160.0,8,
2019-08-26,2019,8,26,Feijão preto tipo 1,sc 60 Kg,Grãos,113.22,100.0,120.0,9,
2019-08-26,2019,8,26,Mandioca industrial,tonelada,Mandioca,311.13,307.0,313.2,3,
2019-08-26,2019,8,26,Milho amarelo tipo 1,sc 60 Kg,Grãos,27.7,27.0,30.0,19,
2019-08-26,2019,8,26,Soja industrial tipo 1,sc 60 Kg,Grãos,75.35,75.0,76.5,19,
2019-08-26,2019,8,26,Suíno vivo,kg,Pecuária,4.12,3.6,4.5,14,
2019-08-26,2019,8,26,Trigo pão,sc 60 Kg,Grãos,46.47,43.0,48.0,17,
2019-08-26,2019,8,26,Vaca em pé,arroba,Pecuária,135.31,130.0,142.0,18,
2019-08-27,2019,8,27,Arroz em casca tipo 1,sc 60 Kg,Grãos,64.33,60.0,71.0,3,
2019-08-27,2019,8,27,Boi em pé,arroba,Pecuária,150.47,145.0,152.0,19,
2019-08-27,2019,8,27,Café beneficiado,sc 60 Kg,Café,366.83,345.0,385.0,7,
2019-08-27,2019,8,27,Café em coco,kg renda,Café,6.08,5.65,6.68,9,
2019-08-27,2019,8,27,Erva-mate folha em barranco,arroba,Florestal,16.62,15.0,17.5,4,
2019-08-27,2019,8,27,Feijão carioca tipo 1,sc 60 Kg,Grãos,128.75,100.0,160.0,8,
2019-08-27,2019,8,27,Feijão preto tipo 1,sc 60 Kg,Grãos,114.89,100.0,130.0,9,
2019-08-27,2019,8,27,Mandioca industrial,tonelada,Mandioca,311.13,307.0,313.2,3,
2019-08-27,2019,8,27,Milho amarelo tipo 1,sc 60 Kg,Grãos,27.7,27.0,30.0,19,
2019-08-27,2019,8,27,Soja industrial tipo 1,sc 60 Kg,Grãos,75.52,75.0,77.5,19,
2019-08-27,2019,8,27,Suíno vivo,kg,Pecuária,4.12,3.6,4.5,14,
2019-08-27,2019,8,27,Trigo pão,sc 60 Kg,Grãos,46.47,43.0,48.0,17,
2019-08-27,2019,8,27,Vaca em pé,arroba,Pecuária,134.92,125.0,142.0,19,
2019-08-28,2019,8,28,Arroz em casca tipo 1,sc 60 Kg,Grãos,63.25,60.0,71.0,4,
2019-08-28,2019,8,28,Boi em pé,arroba,Pecuária,150.47,145.0,152.0,19,
